Area Code;Area Code (M49);Area;Item Code;Item Code (CPC);Item;Element Code;Element;Unit;Y2000;Y2001;Y2002;Y2003;Y2004;Y2005;Y2006;Y2007;Y2008;Y2009;Y2010;Y2011;Y2012;Y2013;Y2014;Y2015;Y2016;Y2017;Y2018;Y2019;Y2020;Y2021;Y2022;Y2023;Y2024
141;'496;Mongolia;257;'2165;Palm oil;5610;Import quantity;t;132.000000;99.000000;364.000000;537.000000;1108.000000;2519.000000;2703.000000;3368.000000;620.000000;1585.000000;2068.000000;1568.000000;2066.000000;2296.000000;1703.460000;4861.840000;4789.690000;4706.230000;6141.250000;4452.580000;4486.560000;5818.860000;5771.270000;4396.490000;2032.340000
141;'496;Mongolia;257;'2165;Palm oil;5622;Import value;1000 USD;79.000000;61.000000;189.000000;243.000000;560.000000;1272.000000;1479.000000;2276.000000;676.000000;1516.000000;2216.000000;2202.000000;2605.000000;2420.000000;1733.000000;4233.000000;4156.000000;4261.000000;5062.000000;3345.000000;3631.000000;6727.000000;9717.000000;5520.000000;2539.000000
141;'496;Mongolia;257;'2165;Palm oil;5910;Export quantity;t;;;;;;;40.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.310000;;;;;;;;;;0.000000
141;'496;Mongolia;257;'2165;Palm oil;5922;Export value;1000 USD;;;;;;;32.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;19.000000;;;;;;;;;;0.000000
141;'496;Mongolia;237;'2161;Soya bean oil;5610;Import quantity;t;1303.000000;6309.000000;9793.000000;9654.000000;7214.000000;9783.000000;7759.000000;7588.000000;7500.000000;7600.000000;7500.000000;7400.000000;5382.000000;6448.000000;4164.160000;5006.200000;4643.530000;3282.260000;3755.270000;3656.080000;3781.360000;7061.020000;4494.540000;3354.930000;3413.000000
141;'496;Mongolia;237;'2161;Soya bean oil;5622;Import value;1000 USD;690.000000;3474.000000;6964.000000;7632.000000;5687.000000;7439.000000;5809.000000;6591.000000;5600.000000;5700.000000;5700.000000;5800.000000;7859.000000;9484.000000;5320.000000;5675.000000;5063.000000;3751.000000;3702.000000;3466.000000;3658.000000;8132.000000;7784.000000;4590.000000;4363.000000
141;'496;Mongolia;237;'2161;Soya bean oil;5910;Export quantity;t;;;;;;;;;;;;;;;;;;0.010000;;;;;;;
141;'496;Mongolia;237;'2161;Soya bean oil;5922;Export value;1000 USD;;;;;;;;;;;;;;;;;;0.000000;;;;;;;
141;'496;Mongolia;236;'0141;Soya beans;5610;Import quantity;t;;;;;;;1.000000;3.000000;39.000000;5.000000;13.000000;45.000000;20.000000;20.000000;2.100000;21.480000;2.610000;38.100000;41.410000;0.340000;8.250000;60.070000;351.520000;240.860000;216.000000
141;'496;Mongolia;236;'0141;Soya beans;5622;Import value;1000 USD;;;;;;;1.000000;2.000000;21.000000;4.000000;13.000000;45.000000;27.000000;27.000000;5.000000;5.000000;2.000000;33.000000;26.000000;2.000000;8.000000;41.000000;169.000000;91.000000;99.000000
141;'496;Mongolia;240;'23995.02;Soya paste;5610;Import quantity;t;;;;;;;;;;;;;;;1.200000;;;;;;;;;;19.860000
141;'496;Mongolia;240;'23995.02;Soya paste;5622;Import value;1000 USD;;;;;;;;;;;;;;;2.000000;;;;;;;;;;44.000000
141;'496;Mongolia;239;'23995.01;Soya sauce;5610;Import quantity;t;1.000000;1.000000;2.000000;0.000000;0.000000;2.000000;14.000000;25.000000;73.000000;106.000000;143.000000;219.000000;208.000000;133.000000;239.620000;258.510000;363.080000;569.570000;780.530000;772.230000;804.110000;1254.640000;1602.770000;1347.550000;871.560000
141;'496;Mongolia;239;'23995.01;Soya sauce;5622;Import value;1000 USD;1.000000;1.000000;4.000000;0.000000;0.000000;2.000000;13.000000;25.000000;116.000000;176.000000;251.000000;447.000000;480.000000;174.000000;421.000000;436.000000;549.000000;690.000000;993.000000;969.000000;1012.000000;1682.000000;2169.000000;1898.000000;1358.000000
141;'496;Mongolia;239;'23995.01;Soya sauce;5910;Export quantity;t;;;;;;;;;;;;;;;;0.110000;;;;;;;;;
141;'496;Mongolia;239;'23995.01;Soya sauce;5922;Export value;1000 USD;;;;;;;;;;;;;;;;0.000000;;;;;;;;;
141;'496;Mongolia;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;0.290000;0.140000;53.690000;0.000000;1.000000;9.000000;0.010000;13.860000;5.200000;1.300000;13.700000;11.700000;22.200000;925.050000;76.720000;7.120000;106.940000;16.050000;4.200000;4.130000;9.860000;6.400000;31.970000;77.170000;21.080000
141;'496;Mongolia;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;1.110000;1.580000;42.550000;0.000000;2.000000;11.000000;2.060000;71.510000;44.000000;16.000000;102.000000;100.000000;376.140000;4221.120000;3553.850000;92.770000;289.150000;147.050000;80.580000;70.680000;87.630000;80.630000;225.240000;534.450000;269.370000
141;'496;Mongolia;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;16340.500000;14649.390000;15583.580000;9814.000000;5366.400000;3622.490000;3306.600000;3857.500000;4132.670000;8267.480000;3674.390000;2321.180000;1174.220000;48.000000;728.950000;850.150000;760.780000;666.940000;1418.070000;38.740000;102.310000;4.510000;192.750000;273.080000;824.180000
141;'496;Mongolia;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;15394.000000;12905.020000;14098.810000;9321.000000;5214.000000;3722.070000;4987.000000;6213.000000;7616.900000;15146.450000;6943.000000;4667.260000;3054.550000;133.000000;1615.720000;2628.790000;1679.260000;1841.460000;3427.350000;153.280000;394.420000;14.590000;609.400000;980.290000;1025.870000
273;'499;Montenegro;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;;;;;;;125.000000;175.000000;191.000000;212.000000;193.000000;156.000000;167.000000;193.000000;136.330000;165.900000;154.930000;158.610000;189.730000;262.260000;233.340000;253.010000;293.230000;207.320000;224.500000
273;'499;Montenegro;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;;;;;;;435.000000;720.000000;1047.000000;1195.000000;952.000000;722.000000;749.000000;883.000000;631.000000;636.000000;590.000000;657.000000;788.000000;971.000000;928.000000;1026.000000;1246.000000;1143.000000;1376.000000
273;'499;Montenegro;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;;;;;;;0.000000;;;0.000000;30.000000;24.000000;18.000000;31.000000;58.940000;68.150000;32.500000;28.620000;38.550000;29.890000;49.060000;40.910000;43.210000;8.160000;34.190000
273;'499;Montenegro;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;;;;;;;1.000000;;;2.000000;152.000000;154.000000;83.000000;150.000000;244.000000;245.000000;135.000000;123.000000;156.000000;123.000000;231.000000;197.000000;188.000000;49.000000;167.000000
273;'499;Montenegro;257;'2165;Palm oil;5610;Import quantity;t;;;;;;;17.000000;15.000000;111.000000;13.000000;15.000000;27.000000;154.000000;108.000000;192.900000;388.760000;298.290000;566.110000;595.780000;550.580000;355.370000;399.830000;704.520000;682.690000;862.960000
273;'499;Montenegro;257;'2165;Palm oil;5622;Import value;1000 USD;;;;;;;16.000000;22.000000;164.000000;21.000000;24.000000;43.000000;243.000000;141.000000;250.000000;363.000000;238.000000;538.000000;519.000000;415.000000;297.000000;634.000000;1333.000000;963.000000;1106.000000
273;'499;Montenegro;257;'2165;Palm oil;5910;Export quantity;t;;;;;;;;;;;;;;;;;;;5.600000;16.000000;24.810000;;23.940000;;0.080000
273;'499;Montenegro;257;'2165;Palm oil;5922;Export value;1000 USD;;;;;;;;;;;;;;;;;;;4.000000;12.000000;26.000000;;40.000000;;0.000000
273;'499;Montenegro;237;'2161;Soya bean oil;5610;Import quantity;t;;;;;;;131.000000;169.000000;104.000000;53.000000;8.000000;6.000000;28.000000;6.000000;2.970000;4.640000;9.190000;1.330000;0.720000;0.220000;0.170000;0.330000;0.110000;;121.780000
273;'499;Montenegro;237;'2161;Soya bean oil;5622;Import value;1000 USD;;;;;;;110.000000;162.000000;195.000000;74.000000;10.000000;10.000000;43.000000;11.000000;4.000000;5.000000;9.000000;2.000000;1.000000;0.000000;0.000000;1.000000;0.000000;;122.000000
273;'499;Montenegro;237;'2161;Soya bean oil;5910;Export quantity;t;;;;;;;;;;;;;;0.000000;;;;;;;;;;;
273;'499;Montenegro;237;'2161;Soya bean oil;5922;Export value;1000 USD;;;;;;;;;;;;;;0.000000;;;;;;;;;;;
273;'499;Montenegro;236;'0141;Soya beans;5610;Import quantity;t;;;;;;;219.000000;313.000000;77.000000;256.000000;1000.000000;540.000000;2.000000;3.000000;1.530000;4.790000;317.470000;771.680000;3213.660000;1187.430000;2000.560000;1614.120000;926.330000;895.580000;830.050000
273;'499;Montenegro;236;'0141;Soya beans;5622;Import value;1000 USD;;;;;;;70.000000;119.000000;241.000000;327.000000;629.000000;326.000000;4.000000;6.000000;4.000000;5.000000;125.000000;366.000000;1410.000000;427.000000;852.000000;959.000000;563.000000;444.000000;458.000000
273;'499;Montenegro;239;'23995.01;Soya sauce;5610;Import quantity;t;;;;;;;1.000000;5.000000;2.000000;3.000000;6.000000;7.000000;8.000000;9.000000;8.380000;9.960000;31.720000;11.930000;16.250000;22.040000;13.790000;24.200000;33.110000;54.400000;61.880000
273;'499;Montenegro;239;'23995.01;Soya sauce;5622;Import value;1000 USD;;;;;;;9.000000;23.000000;15.000000;19.000000;35.000000;38.000000;45.000000;53.000000;38.000000;33.000000;100.000000;49.000000;60.000000;88.000000;60.000000;109.000000;123.000000;230.000000;240.000000
273;'499;Montenegro;239;'23995.01;Soya sauce;5910;Export quantity;t;;;;;;;;;;;;;;0.000000;0.020000;;;;;;;0.030000;;;0.000000
273;'499;Montenegro;239;'23995.01;Soya sauce;5922;Export value;1000 USD;;;;;;;;;;;;;;0.000000;0.000000;;;;;;;1.000000;;;0.000000
273;'499;Montenegro;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;;;;;;;1575.300000;2440.000000;3577.000000;3491.700000;3054.600000;2135.100000;2823.100000;3479.300000;4338.530000;3786.550000;4810.550000;5314.260000;5562.050000;5643.470000;3436.210000;3991.020000;5906.390000;6065.800000;6766.580000
273;'499;Montenegro;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;;;;;;;4486.000000;8587.000000;17027.000000;16555.000000;11743.000000;8965.000000;11268.000000;13691.000000;16510.550000;13224.230000;16478.960000;19596.610000;22414.400000;21789.730000;12727.680000;16945.550000;26999.100000;31487.850000;35920.690000
273;'499;Montenegro;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;;;;;;;21.100000;19.600000;55.400000;10.400000;48.500000;46.800000;86.800000;77.100000;65.670000;77.680000;88.560000;95.260000;106.310000;159.940000;146.880000;192.580000;944.260000;697.030000;504.790000
273;'499;Montenegro;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;;;;;;;110.000000;151.000000;364.000000;122.000000;302.000000;391.000000;773.000000;860.000000;741.370000;745.240000;839.230000;923.940000;1076.640000;1547.010000;1384.440000;2150.280000;5041.130000;4722.350000;4622.070000
143;'504;Morocco;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;94.000000;18.000000;41.000000;65.000000;33.000000;70.000000;99.000000;129.000000;123.000000;120.000000;123.000000;1131.000000;92.000000;105.000000;191.700000;94.490000;120.200000;105.830000;105.060000;112.600000;83.190000;116.080000;187.590000;117.670000;105.000000
143;'504;Morocco;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;267.000000;75.000000;116.000000;214.000000;121.000000;267.000000;375.000000;524.000000;562.000000;558.000000;594.000000;6580.000000;488.000000;587.000000;1065.000000;461.000000;606.000000;570.000000;545.000000;593.000000;414.000000;648.000000;1348.000000;878.000000;626.000000
143;'504;Morocco;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;1.000000;0.000000;3.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;5.000000;11.390000;2.410000;0.200000;1.450000;0.820000;5.720000;1.820000;3.700000;3.190000;22.340000;42.210000
143;'504;Morocco;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;18.000000;0.000000;11.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;16.000000;16.000000;1.000000;3.000000;37.000000;14.000000;4.000000;11.000000;7.000000;36.000000;22.000000;27.000000;19.000000;75.000000;14.000000
143;'504;Morocco;257;'2165;Palm oil;5610;Import quantity;t;7778.000000;13384.000000;8082.000000;23368.000000;22007.000000;11721.000000;16087.000000;17440.000000;19892.000000;28667.000000;24369.000000;34022.000000;36007.000000;26920.000000;34767.100000;30244.070000;40311.020000;54159.070000;37682.810000;44895.430000;41042.170000;51183.250000;54435.940000;52245.450000;44085.250000
143;'504;Morocco;257;'2165;Palm oil;5622;Import value;1000 USD;2586.000000;3988.000000;2904.000000;10795.000000;10971.000000;5207.000000;7948.000000;13897.000000;21685.000000;19988.000000;22897.000000;43796.000000;38463.000000;24774.000000;32335.000000;21282.000000;30033.000000;42594.000000;25531.000000;27579.000000;28670.000000;59711.000000;80240.000000;57980.000000;46662.000000
143;'504;Morocco;257;'2165;Palm oil;5910;Export quantity;t;0.000000;92.000000;2888.000000;3963.000000;2939.000000;4193.000000;2057.000000;341.000000;1872.000000;0.000000;107.000000;1765.000000;0.000000;0.000000;;;3.140000;;;0.000000;;28.800000;500.000000;22.000000;531.030000
143;'504;Morocco;257;'2165;Palm oil;5922;Export value;1000 USD;0.000000;59.000000;1790.000000;3050.000000;2399.000000;3034.000000;1519.000000;320.000000;2797.000000;0.000000;63.000000;1800.000000;0.000000;0.000000;;;4.000000;;;0.000000;;43.000000;827.000000;35.000000;1163.000000
143;'504;Morocco;237;'2161;Soya bean oil;5610;Import quantity;t;285399.000000;346684.000000;329893.000000;319521.000000;334697.000000;336197.000000;394510.000000;372380.000000;364871.000000;394711.000000;373563.000000;350748.000000;391366.000000;456550.000000;436971.940000;448331.510000;452339.930000;501714.510000;526406.110000;547237.480000;546856.430000;506141.670000;524604.560000;474581.770000;491561.780000
143;'504;Morocco;237;'2161;Soya bean oil;5622;Import value;1000 USD;108654.000000;118578.000000;142399.000000;170016.000000;197638.000000;178974.000000;216446.000000;298591.000000;483189.000000;336790.000000;353514.000000;484531.000000;475154.000000;379743.000000;391382.000000;334060.000000;354220.000000;404610.000000;402412.000000;382456.000000;412446.000000;642480.000000;799154.000000;602908.000000;516295.000000
143;'504;Morocco;237;'2161;Soya bean oil;5910;Export quantity;t;44.000000;196.000000;3110.000000;1993.000000;926.000000;92.000000;276.000000;11461.000000;7202.000000;8272.000000;12107.000000;7667.000000;9876.000000;86321.000000;17377.780000;18797.770000;17687.810000;19876.360000;8116.790000;6581.800000;26455.460000;30876.710000;32168.650000;8251.590000;7326.950000
143;'504;Morocco;237;'2161;Soya bean oil;5922;Export value;1000 USD;33.000000;112.000000;1771.000000;1506.000000;812.000000;74.000000;232.000000;11908.000000;10919.000000;10461.000000;15175.000000;3697.000000;15171.000000;17119.000000;22527.000000;20952.000000;19056.000000;23058.000000;9076.000000;6712.000000;28507.000000;46798.000000;69119.000000;13950.000000;8301.000000
143;'504;Morocco;236;'0141;Soya beans;5610;Import quantity;t;195402.000000;228429.000000;345614.000000;439924.000000;389878.000000;549823.000000;395322.000000;519081.000000;347109.000000;308244.000000;204489.000000;32773.000000;99662.000000;62843.000000;140255.890000;130338.360000;89830.610000;63018.760000;35042.980000;24918.230000;88298.600000;27162.430000;59136.150000;36386.300000;29800.000000
143;'504;Morocco;236;'0141;Soya beans;5622;Import value;1000 USD;48710.000000;47974.000000;77641.000000;118107.000000;125929.000000;161660.000000;106608.000000;202398.000000;189325.000000;142156.000000;93931.000000;20805.000000;59862.000000;38926.000000;79599.000000;55434.000000;37653.000000;27014.000000;14241.000000;9578.000000;34377.000000;16043.000000;34459.000000;21620.000000;14502.000000
143;'504;Morocco;236;'0141;Soya beans;5910;Export quantity;t;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;15.000000;1.000000;0.000000;0.000000;;;;;0.010000;;0.010000;;;0.180000;0.420000
143;'504;Morocco;236;'0141;Soya beans;5922;Export value;1000 USD;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;26.000000;3.000000;0.000000;0.000000;;;;;0.000000;;0.000000;;;1.000000;1.000000
143;'504;Morocco;239;'23995.01;Soya sauce;5610;Import quantity;t;61.000000;38.000000;47.000000;50.000000;46.000000;61.000000;62.000000;133.000000;137.000000;81.000000;194.000000;189.000000;226.000000;169.000000;254.270000;300.970000;360.080000;508.350000;377.200000;799.200000;664.990000;637.380000;1198.180000;1735.270000;1003.580000
143;'504;Morocco;239;'23995.01;Soya sauce;5622;Import value;1000 USD;94.000000;69.000000;43.000000;55.000000;49.000000;73.000000;64.000000;136.000000;208.000000;118.000000;276.000000;284.000000;363.000000;257.000000;491.000000;435.000000;560.000000;755.000000;531.000000;1041.000000;937.000000;1096.000000;2121.000000;2399.000000;1199.000000
143;'504;Morocco;239;'23995.01;Soya sauce;5910;Export quantity;t;0.000000;0.000000;0.000000;0.000000;2.000000;3.000000;1.000000;0.000000;10.000000;0.000000;2.000000;1.000000;0.000000;1.000000;0.070000;;18.440000;0.240000;;0.000000;;0.010000;2.250000;0.090000;0.150000
143;'504;Morocco;239;'23995.01;Soya sauce;5922;Export value;1000 USD;0.000000;0.000000;0.000000;0.000000;1.000000;4.000000;1.000000;0.000000;11.000000;0.000000;10.000000;7.000000;0.000000;1.000000;0.000000;;40.000000;1.000000;;0.000000;;0.000000;20.000000;1.000000;1.000000
143;'504;Morocco;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;872.000000;548.500000;669.200000;635.000000;1147.800000;1392.600000;1416.100000;8596.200000;9341.300000;11053.600000;5958.700000;9916.000000;5275.700000;11061.500000;13521.310000;4420.700000;8322.970000;6799.970000;8501.510000;10064.350000;2743.620000;5210.960000;4733.590000;6709.990000;6171.030000
143;'504;Morocco;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;1721.000000;1092.000000;1491.000000;1445.000000;2485.000000;3102.000000;3879.000000;31702.000000;35588.000000;40571.000000;22302.000000;48372.000000;25136.000000;54359.000000;49172.180000;16803.720000;34903.920000;27891.420000;35193.220000;36796.800000;10895.770000;21430.380000;23863.350000;35847.820000;37724.970000
143;'504;Morocco;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;214.100000;160.910000;113.500000;114.800000;116.800000;137.840000;253.100000;192.700000;194.200000;228.700000;314.150000;312.800000;295.400000;343.000000;184.380000;235.420000;295.740000;233.290000;182.960000;87.800000;117.320000;472.540000;881.650000;676.510000;16.770000
143;'504;Morocco;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;455.000000;322.030000;297.000000;342.000000;404.000000;565.150000;748.000000;877.000000;947.000000;1161.000000;1552.510000;1552.000000;1696.000000;1090.000000;885.220000;1017.120000;1067.130000;909.800000;750.040000;387.650000;221.770000;545.870000;1161.920000;948.360000;19.820000
144;'508;Mozambique;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;140.000000;140.000000;119.000000;184.000000;326.000000;307.000000;33.000000;214.000000;138.000000;185.000000;336.000000;293.000000;111.000000;255.000000;226.490000;163.080000;204.950000;164.190000;75.290000;59.050000;105.350000;213.130000;216.670000;251.860000;172.750000
144;'508;Mozambique;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;150.000000;150.000000;107.000000;243.000000;569.000000;534.000000;109.000000;437.000000;372.000000;569.000000;822.000000;707.000000;436.000000;846.000000;627.000000;332.000000;280.000000;338.000000;231.000000;262.000000;306.000000;588.000000;653.000000;856.000000;388.000000
144;'508;Mozambique;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;;;;;0.200000;0.210000;0.240000;0.190000;0.460000;0.450000
144;'508;Mozambique;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;;;;;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000
144;'508;Mozambique;257;'2165;Palm oil;5610;Import quantity;t;15300.000000;31400.000000;21829.000000;42100.000000;72200.000000;63100.000000;70300.000000;55200.000000;96500.000000;72000.000000;73200.000000;72700.000000;17327.000000;85257.000000;108702.490000;77027.250000;95814.140000;171194.670000;240989.140000;247119.900000;210131.710000;215473.800000;194108.550000;197602.150000;151100.580000
144;'508;Mozambique;257;'2165;Palm oil;5622;Import value;1000 USD;11400.000000;22150.000000;9645.000000;21350.000000;41500.000000;30600.000000;35200.000000;44000.000000;77000.000000;55000.000000;55000.000000;50000.000000;24786.000000;75012.000000;93061.000000;54167.000000;50856.000000;128554.000000;157352.000000;154871.000000;163789.000000;295651.000000;272929.000000;250064.000000;216031.000000
144;'508;Mozambique;257;'2165;Palm oil;5910;Export quantity;t;;;;;;;;;;;;;421.000000;657.000000;173.130000;1197.430000;21.500000;898.190000;2928.150000;222.070000;278.450000;913.050000;832.390000;660.920000;744.420000
144;'508;Mozambique;257;'2165;Palm oil;5922;Export value;1000 USD;;;;;;;;;;;;;867.000000;655.000000;155.000000;5447.000000;27.000000;855.000000;2014.000000;2619.000000;2864.000000;8032.000000;9548.000000;835.000000;984.000000
144;'508;Mozambique;237;'2161;Soya bean oil;5610;Import quantity;t;7300.000000;13300.000000;13000.000000;8695.000000;24265.000000;23000.000000;30200.000000;19945.000000;35700.000000;10100.000000;20500.000000;45000.000000;12909.000000;36229.000000;20931.820000;29160.690000;25230.460000;100367.570000;135330.700000;47726.140000;34931.850000;52430.340000;42049.230000;29018.350000;21761.510000
144;'508;Mozambique;237;'2161;Soya bean oil;5622;Import value;1000 USD;3200.000000;4100.000000;4100.000000;5297.000000;14805.000000;13000.000000;13800.000000;15334.000000;29000.000000;9000.000000;27441.000000;66746.000000;19172.000000;39398.000000;18099.000000;24954.000000;18036.000000;85605.000000;105788.000000;37688.000000;30179.000000;74510.000000;74247.000000;42610.000000;25773.000000
144;'508;Mozambique;237;'2161;Soya bean oil;5910;Export quantity;t;;;;;;;;;;;;;;;1325.010000;1790.610000;4506.610000;4074.780000;169.910000;1191.710000;701.660000;853.260000;3165.290000;757.910000;237.300000
144;'508;Mozambique;237;'2161;Soya bean oil;5922;Export value;1000 USD;;;;;;;;;;;;;;;2098.000000;1541.000000;922.000000;4046.000000;206.000000;904.000000;542.000000;792.000000;6593.000000;900.000000;236.000000
144;'508;Mozambique;236;'0141;Soya beans;5610;Import quantity;t;27.000000;92.000000;148.000000;31.000000;6.000000;370.000000;510.000000;469.000000;36.000000;137.000000;239.000000;2129.000000;3279.000000;801.000000;715.040000;3486.580000;3942.880000;1686.600000;1307.860000;1639.830000;2074.780000;31724.940000;43251.800000;4801.380000;8600.460000
144;'508;Mozambique;236;'0141;Soya beans;5622;Import value;1000 USD;12.000000;21.000000;52.000000;9.000000;25.000000;165.000000;306.000000;289.000000;54.000000;120.000000;230.000000;1695.000000;2780.000000;1150.000000;696.000000;2348.000000;2911.000000;904.000000;1050.000000;2201.000000;3138.000000;33543.000000;38761.000000;2985.000000;30454.000000
144;'508;Mozambique;236;'0141;Soya beans;5910;Export quantity;t;;;;;;;;;;;;;;;1496.340000;90.000000;420.000000;11589.270000;21362.620000;10574.840000;37798.610000;71181.140000;83277.850000;86427.740000;20457.210000
144;'508;Mozambique;236;'0141;Soya beans;5922;Export value;1000 USD;;;;;;;;;;;;;;;713.000000;97.000000;202.000000;4285.000000;9924.000000;1964.000000;11525.000000;24135.000000;18952.000000;47516.000000;3886.000000
144;'508;Mozambique;239;'23995.01;Soya sauce;5610;Import quantity;t;;;;;;;;;;;;;28.000000;60.000000;38.000000;48.860000;12.600000;10.740000;70.020000;35.200000;42.840000;49.830000;33.810000;25.620000;35.020000
144;'508;Mozambique;239;'23995.01;Soya sauce;5622;Import value;1000 USD;;;;;;;;;;;;;18.000000;71.000000;48.000000;66.000000;28.000000;20.000000;111.000000;36.000000;44.000000;54.000000;75.000000;61.000000;53.000000
144;'508;Mozambique;239;'23995.01;Soya sauce;5910;Export quantity;t;;;;;;;;;;;;;;;;;;;;0.250000;0.110000;0.060000;0.020000;0.140000;0.120000
144;'508;Mozambique;239;'23995.01;Soya sauce;5922;Export value;1000 USD;;;;;;;;;;;;;;;;;;;;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000
144;'508;Mozambique;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;1900.000000;500.000000;1063.800000;1203.200000;1748.900000;2140.600000;3329.600000;3410.200000;2197.600000;2343.700000;3332.100000;3177.700000;1047.500000;4123.900000;4171.600000;4691.270000;3715.320000;3783.970000;3940.030000;2090.270000;3656.710000;5504.510000;2890.380000;3562.160000;3644.030000
144;'508;Mozambique;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;3300.000000;800.000000;1383.000000;1864.000000;4040.000000;4303.000000;4276.000000;6381.000000;4076.000000;5073.000000;9211.000000;7903.000000;6095.000000;14190.000000;12320.590000;12155.310000;10928.650000;13969.000000;15927.150000;8687.730000;9902.340000;13249.780000;13447.000000;14477.000000;14569.760000
144;'508;Mozambique;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.010000;0.000000;0.000000;0.000000;0.000000;0.000000;2.150000;3.930000;;29.990000;4.990000;4.420000;5.490000;3.920000;3.250000;12.580000
144;'508;Mozambique;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.030000;0.000000;0.000000;0.000000;0.000000;3.680000;11.670000;13.550000;;144.180000;34.920000;77.270000;62.640000;19.000000;85.000000;120.770000
28;'104;Myanmar;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;5.000000;7.000000;20.000000;15.000000;233.000000;0.000000;88.000000;76.000000;48.000000;2.000000;304.000000;1.000000;1.000000;1.000000;;;;;13.400000;;9.620000;;0.020000;;
28;'104;Myanmar;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;10.000000;12.000000;26.000000;13.000000;254.000000;0.000000;110.000000;84.000000;484.000000;2.000000;1213.000000;3.000000;3.000000;3.000000;;;;;47.000000;;118.000000;;1.000000;;
28;'104;Myanmar;257;'2165;Palm oil;5610;Import quantity;t;202000.000000;200000.000000;153500.000000;227000.000000;268400.000000;300000.000000;321400.000000;362000.000000;354000.000000;329000.000000;373600.000000;394900.000000;508800.000000;605400.000000;644677.000000;797420.000000;777281.000000;854633.000000;835585.000000;134724.110000;900018.660000;772063.700000;509662.100000;630688.410000;679521.300000
28;'104;Myanmar;257;'2165;Palm oil;5622;Import value;1000 USD;85000.000000;65000.000000;60500.000000;125000.000000;162000.000000;155000.000000;181000.000000;180000.000000;169000.000000;187500.000000;230000.000000;260000.000000;310000.000000;400000.000000;596430.000000;573334.000000;601171.000000;688649.000000;645324.000000;84857.000000;645251.000000;869647.000000;683260.000000;627383.000000;565582.000000
28;'104;Myanmar;257;'2165;Palm oil;5910;Export quantity;t;;;;;;;;;;;;;;;;;15.000000;22.270000;;92.500000;;0.000000;;3166.300000;4453.000000
28;'104;Myanmar;257;'2165;Palm oil;5922;Export value;1000 USD;;;;;;;;;;;;;;;;;5.000000;9.000000;;11.000000;;0.000000;;2167.000000;3073.000000
